-0.8228587398863926,-0.08674252902705244,-0.8163119964665707
-0.8255662192910178,-0.08578282841640414,-0.6832044037776968
-0.8257153505909381,-0.09960914420951927,-1.0237128366924693
-0.8245517889726764,-0.09281385750366514,-0.8937018432878614
-0.8225015373174824,-0.06979366582848172,-0.26483419459223867
-0.821509124420877,-0.06597165404637861,-0.20208531939986077
-0.8205601618290052,-0.06370161188865743,-0.16756810530303362
-0.8209392568412964,-0.08608496079922118,-0.8501865557122554
-0.819465961052896,-0.07288870033018205,-0.5266808630114528
-0.8210426321570572,-0.09906553949163416,-0.9012219819020633
-0.8165923572339655,-0.07253276581692925,-0.5788505120080795
-0.8179745959402414,-0.09618088823244524,-1.0060173275301736
-0.8142404657979105,-0.0670468255266922,-0.4801319689561118
-0.8167829480984137,-0.09487535405030305,-0.9751592409348169
-0.8127137644893131,-0.0689825651914531,-0.634880182818438
-0.8106894614718666,-0.06674242315661116,-0.706400205552666
-0.8101108859821463,-0.06327630255970247,-0.5202655519487096
-0.8079329159197755,-0.05344471430240816,-0.3040097407693819
-0.8084435773864234,-0.07677098797150005,-1.030623002844962
-0.8056037016289177,-0.05759000325448337,-0.706651160245824
-0.8061921466337035,-0.06605256061757096,-0.7887507446882643
-0.8185566755928195,-0.08408054842054072,-0.7937240390934301
-0.8252286647994475,-0.08076680055335338,-0.5275139956129816
-0.8047998340088477,-0.07066842782370862,-0.9859346377924804
-0.8029111252793565,-0.05814602079362245,-0.7886390375614377
-0.8026320736976802,-0.06016114841025805,-0.7639490613241773
-0.8228640517909305,-0.08142929516727425,-0.6736277451320484
-0.8225785835955675,-0.0925934447698297,-1.0092223773601254
-0.8016546315194445,-0.05706057440054195,-0.7124735740413106
-0.8003361100162606,-0.046596328613848416,-0.46850144151384027
-0.8238353942913641,-0.10168763674696231,-1.023464828487958
-0.7987759860198985,-0.033117015527958024,-0.1010592434048867
-0.8186460545621475,-0.09192328396105484,-0.952326717326843
-0.7969029248371896,-0.028228704227976995,-0.03965203409365267
-0.8190685912776351,-0.06597895629233572,-0.316398334169529
-0.8209833532630283,-0.09695104760544278,-1.0243310683406852
-0.8186483022724602,-0.08605760847792494,-0.93693808414627
-0.8161898646950864,-0.06993031914958754,-0.5591369569025011
-0.8152921654455451,-0.08366205757391493,-1.017766766640508
-0.8133685956248861,-0.06328199013136314,-0.46412444494075916
-0.7940251799174314,-0.03477696162137326,-0.38344486575529285
-0.7928341665458937,-0.042495522381467796,-0.6770797375255806
-0.791848406468921,-0.03911641831516305,-0.6319385850150544
-0.7905779500381707,-0.04540440930889506,-0.9141303473239296
-0.8119264999546821,-0.06496977707673827,-0.6156934763166898
-0.7880432272717317,-0.02855721093315201,-0.47325517406660417
-0.7954249979584782,-0.06083651695731672,-0.34428278077610747
-0.7960508042711816,-0.08288974243486398,-0.9399351363666604
-0.7863608674860417,-0.0375764908484933,-0.7675293285446684
-0.8101254381796357,-0.05626014149997829,-0.48846331998583453
-0.8178214259949282,-0.08852589597307614,-0.8619606243576253
-0.7851663832527245,-0.02946917369169118,-0.5998331984809064
-0.8091319144719478,-0.059694869887296644,-0.5478937636360636
-0.7842350038152166,-0.028256358445848402,-0.5708516972375736
-0.8074770904896428,-0.059315523256793484,-0.607755713335342
-0.8047883644241149,-0.02392667180561839,0.37047854706932976
-0.7826897931760272,-0.014133129690458653,-0.20798465097988764
-0.8193254063096558,-0.09975330452695765,-0.9296575873717641
-0.8024259676211688,-0.025010374077800445,0.22081538084378488
-0.7817430800174615,-0.026716623706927005,-0.6428224239678887
-0.7789572295592272,0.010293791316627204,0.38628758518466433
-0.8085025441779926,-0.08375032521885077,-0.8661481388966261
